"breeder","samples","yr","regcode","reg","loccode","loc","vcode","var","rep","uhml","ui","str","elg","mic_hvi","rd","d","mic_st","e1","t1","x50_sl","x25_sl","yt"
"11","47",10,20,"EAS",87,"Belle Mina",1345,NA,1,"1.1000000000000001","82.5","28","7","4.3","74","9.6","4.3",6.5,18,0.53,"1",106
"11","48",10,20,"EAS",87,"Belle Mina",1345,NA,2,"1","80.7","27","7.1","5","73","10","5",5.5,9.5,0.5,".",89
"11","61",10,20,"EAS",87,"Belle Mina",1365,NA,1,"1.1000000000000001","81.2","29","6.7","4.8","77","9.4","4.8",7.8,21.5,0.54,"1",113
"11","62",10,20,"EAS",87,"Belle Mina",1365,NA,2,"1.1000000000000001","81.5","32","7.6","4.3","75","8.9","4.3",7.8,20.5,0.54,"1",96
"11","67",10,20,"EAS",87,"Belle Mina",1376,NA,1,"1.1000000000000001","80.099999999999994","31","7","4.7","71","10","4.8",8.8,10,0.52,"1",85
"11","68",10,20,"EAS",87,"Belle Mina",1376,NA,2,"1.1000000000000001","80.099999999999994","29","7.4","4.7","73","9.6","4.8",7.5,20.5,0.48,"1",86
"11","55",10,20,"EAS",87,"Belle Mina",1381,NA,1,"1.1000000000000001","82.4","32","7.1","4.3","73","9.3000000000000007","4.3",7.8,12,0.51,"1",104
"11","56",10,20,"EAS",87,"Belle Mina",1381,NA,2,"1.1000000000000001","82","31","7.3","4.4000000000000004","76","9.1","4.4000000000000004",8,11.5,0.53,"1",106
"11","63",10,20,"EAS",87,"Belle Mina",1387,NA,1,"1.1000000000000001","81.900000000000006","27","7","4.5999999999999996","76","9.4","4.5999999999999996",8,20.5,0.55,"1",85
"11","64",10,20,"EAS",87,"Belle Mina",1387,NA,2,"1.1000000000000001","82.6","29","7","4.5","74","8.4","4.5",7.3,10.5,0.53,"1",95
"11","71",10,20,"EAS",87,"Belle Mina",1389,NA,1,"1.1000000000000001","81.5","33","8.1999999999999993","4.7","73","10","4.7",8.8,20.5,0.54,"1",92
"11","72",10,20,"EAS",87,"Belle Mina",1389,NA,2,"1.1000000000000001","81.7","32","8.1","4.5999999999999996","71","9.6999999999999993","4.7",9.5,20.5,0.53,"1",97
"11","65",10,20,"EAS",87,"Belle Mina",1391,NA,1,"1.1000000000000001","81.400000000000006","31","7.1","4.5999999999999996","76","8.5","4.5999999999999996",7,10.5,0.55,"1",83
"11","66",10,20,"EAS",87,"Belle Mina",1391,NA,2,"1.1000000000000001","80.2","30","7.1","5","77","7.4","5",6.8,18,0.55,"1",81
"11","51",10,20,"EAS",87,"Belle Mina",1392,NA,1,"1.1000000000000001","81.599999999999994","30","7.6","4.8","74","9.8000000000000007","4.8",9.3,20,0.56,"1",94
"11","52",10,20,"EAS",87,"Belle Mina",1392,NA,2,"1.1000000000000001","82","32","7.8","4.5","73","9.6","4.5999999999999996",9,20.5,0.54,"1",103
"11","57",10,20,"EAS",87,"Belle Mina",1396,NA,1,"1.1000000000000001","81.400000000000006","30","7.8","4.4000000000000004","76","8.5","4.4000000000000004",7.8,10.5,0.54,"1.05",90
"11","58",10,20,"EAS",87,"Belle Mina",1396,NA,2,"1.1000000000000001","82","30","7.4","4.0999999999999996","74","9.4","4.4000000000000004",9.3,11,0.55,"1.1000000000000001",87
"11","59",10,20,"EAS",87,"Belle Mina",1397,NA,1,"1.1000000000000001","81","28","7.9","4.4000000000000004","74",NA,"4.4000000000000004",9.5,11,0.55,"1",83
"11","60",10,20,"EAS",87,"Belle Mina",1397,NA,2,NA,NA,NA,NA,NA,NA,NA,"4.2",8.5,19,0.55,"1.05",86
"11","69",10,20,"EAS",87,"Belle Mina",1404,NA,1,"1.1000000000000001","82.8","33","8.5","4.7","72","9.8000000000000007","4.8",8.8,20.5,0.54,"1",103
"11","70",10,20,"EAS",87,"Belle Mina",1404,NA,2,"1.1000000000000001","82.2","32","8.1999999999999993","4.5999999999999996","74","10","4.5",9.3,20.5,0.51,"1",115
"11","53",10,20,"EAS",87,"Belle Mina",1412,NA,1,"1.1000000000000001","80.2","29","7.6","4.8","74","9.6999999999999993","4.8",8.5,20.5,0.54,"1",103
"11","54",10,20,"EAS",87,"Belle Mina",1412,NA,2,"1.2","82.7","32","6.5","4.2","78","8.6","4.3",7,12.5,0.56,"1.1000000000000001",117
"11","49",10,20,"EAS",87,"Belle Mina",1414,NA,1,"1.1000000000000001","82.8","29","7.1","4.5999999999999996","73","10","4.5999999999999996",5.5,16,0.52,"1",85
"11","50",10,20,"EAS",87,"Belle Mina",1414,NA,2,"1.1000000000000001","82.3","30","6.8","4.0999999999999996","73","9.1999999999999993","4.0999999999999996",5.5,16,0.54,"1.1000000000000001",93
"57","9",10,20,"EAS",153,"Griffin",1166,NA,1,NA,NA,NA,NA,NA,NA,NA,"4.4000000000000004",5,22.5,0.6,"1.1000000000000001",117
"57","10",10,20,"EAS",153,"Griffin",1166,NA,2,"1.2","82.5","30","6.8","4.5","62","7.8","4.5999999999999996",5.3,22.5,0.61,"1.1000000000000001",118
"57","1",10,20,"EAS",153,"Griffin",1270,NA,1,"1.1000000000000001","81.5","28","6.1","4.9000000000000004","69","6.7",".",4,20,0.56,"1.1000000000000001",112
"57","2",10,20,"EAS",153,"Griffin",1270,NA,2,"1.2","82.4","28","6.1","4.5999999999999996","70","6.9","4.8",4,10.5,0.57,"1.1000000000000001",113
"57","3",10,20,"EAS",153,"Griffin",1323,NA,1,"1.2","82.1","29","8.1","5","66","8.1","4.8",8,21.5,0.55,"1.05",99
"57","4",10,20,"EAS",153,"Griffin",1323,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","5",10,20,"EAS",153,"Griffin",1326,NA,1,"1.1000000000000001","82.6","29","6.5","4.4000000000000004","63","7.3","4.5999999999999996",5.5,19.5,0.58,"1.1000000000000001",105
"57","6",10,20,"EAS",153,"Griffin",1326,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","7",10,20,"EAS",153,"Griffin",1344,NA,1,"1.2","81.8","28","5.6","4.0999999999999996","66","6.7","4.0999999999999996",4,21,0.58,"1.05",115
"57","8",10,20,"EAS",153,"Griffin",1344,NA,2,"1.2","82.8","29","5.9","4.4000000000000004","67","57","4.2",4.5,11,0.55,"1.1000000000000001",102
"57","11",10,20,"EAS",153,"Griffin",1345,NA,1,"1.1000000000000001","83.1","27","6.4","4.5","65","7.6","4.4000000000000004",6.3,21,0.56,"1",96
"57","12",10,20,"EAS",153,"Griffin",1345,NA,2,"1.1000000000000001","83.5","27","6.5","4.4000000000000004","67","7.8","4.4000000000000004",5.3,11,0.56,"1.1000000000000001",101
"57","25",10,20,"EAS",153,"Griffin",1365,NA,1,"1.2","83.1","29","6.2","4.5","65","7.2","4.4000000000000004",7,22,0.57,"1.1000000000000001",107
"57","26",10,20,"EAS",153,"Griffin",1365,NA,2,"1.1000000000000001","82.4","30","6.8","4.7","68","7.1","4.5999999999999996",6.8,11.5,0.56,"1.1000000000000001",107
"57","31",10,20,"EAS",153,"Griffin",1376,NA,1,NA,NA,NA,NA,NA,NA,NA,"5.0999999999999996",6.5,19.5,0.57,"1.1000000000000001",106
"57","32",10,20,"EAS",153,"Griffin",1376,NA,2,"1.1000000000000001","82.1","28","6.4","5","64","7.5","4.9000000000000004",7,19.5,0.57,"1.1000000000000001",108
"57","19",10,20,"EAS",153,"Griffin",1381,NA,1,"1.1000000000000001","84.2","30","7","5.0999999999999996","65","7.2","5.0999999999999996",7,12,0.58,"1.1000000000000001",112
"57","20",10,20,"EAS",153,"Griffin",1381,NA,2,"1.2","83.6","31","7.1","4.9000000000000004","64","6.7","4.9000000000000004",7.8,22,0.6,"1.1000000000000001",111
"57","27",10,20,"EAS",153,"Griffin",1387,NA,1,"1.2","82.7","26","6.5","4.8","64","7.4","4.7",8,20,0.57,"1.1000000000000001",101
"57","28",10,20,"EAS",153,"Griffin",1387,NA,2,"1.2","83.9","28","6.7","4.4000000000000004","57","6.6","4.4000000000000004",8.3,11,0.59,"1.1000000000000001",104
"57","35",10,20,"EAS",153,"Griffin",1389,NA,1,"1.2","83","30","7","4.5999999999999996","65","8.6","4.7",8,22.5,0.6,"1.1000000000000001",110
"57","36",10,20,"EAS",153,"Griffin",1389,NA,2,"1.2","84","30","7","4.7","66","7.8","4.7",8,21.5,0.63,"1.2",105
"57","29",10,20,"EAS",153,"Griffin",1391,NA,1,"1.1000000000000001","81.5","27","6.8","4.8","64","6.1","4.8",6.5,19,0.55,"1.05",90
"57","30",10,20,"EAS",153,"Griffin",1391,NA,2,"1.2","82.1","27","6.7","4.5","65","57","4.5999999999999996",7,19.5,0.58,"1.1000000000000001",95
"57","15",10,20,"EAS",153,"Griffin",1392,NA,1,"1.2","83.9","29","7","4.9000000000000004","67","57","5",6.5,20.5,0.59,"1.1000000000000001",99
"57","16",10,20,"EAS",153,"Griffin",1392,NA,2,NA,NA,NA,NA,NA,NA,NA,"4.5999999999999996",6.5,11.5,0.59,"1.1000000000000001",92
"57","21",10,20,"EAS",153,"Griffin",1396,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","22",10,20,"EAS",153,"Griffin",1396,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","23",10,20,"EAS",153,"Griffin",1397,NA,1,"1.2","82.4","27","6.7","4.8","68","8.1999999999999993","4.7",8.5,10,0.58,"1.1000000000000001",93
"57","24",10,20,"EAS",153,"Griffin",1397,NA,2,"1.2","84","28","6.5","4.3","65","7.5","4.2",7.5,10,0.59,"1.1000000000000001",125
"57","33",10,20,"EAS",153,"Griffin",1404,NA,1,"1.2","83.6","29","7.3","5.0999999999999996","63","7.9","5.0999999999999996",8,22,0.56,"1.1000000000000001",115
"57","34",10,20,"EAS",153,"Griffin",1404,NA,2,"1.2","83.7","30","7.1","4.9000000000000004","67","6.9","4.9000000000000004",7,20.5,0.59,"1.1000000000000001",114
"57","17",10,20,"EAS",153,"Griffin",1412,NA,1,"1.1000000000000001","82.2","28","7.1","4.9000000000000004","65","57","4.8",8,20,0.58,"1.05",101
"57","18",10,20,"EAS",153,"Griffin",1412,NA,2,NA,NA,NA,NA,NA,NA,NA,"4.7",8,19.5,0.56,"1.1000000000000001",96
"57","13",10,20,"EAS",153,"Griffin",1414,NA,1,"1.2","82.6","27","6.5","4.3","65","7.1","4.3",4.8,10.5,0.59,"1.1000000000000001",106
"57","14",10,20,"EAS",153,"Griffin",1414,NA,2,"1.2","84.5","28","6.5","4.2","67","6.8","4.3",4.5,10.5,0.6,"1.1000000000000001",87
"53","9",10,20,"EAS",166,"Suffolk, VA",1166,"phy72",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","10",10,20,"EAS",166,"Suffolk, VA",1166,"phy72",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1166,"phy72",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1166,"phy72",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","1",10,20,"EAS",166,"Suffolk, VA",1270,"dp555bgrr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2",10,20,"EAS",166,"Suffolk, VA",1270,"dp555bgrr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1270,"dp555bgrr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1270,"dp555bgrr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","3",10,20,"EAS",166,"Suffolk, VA",1323,"stv4554b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","4",10,20,"EAS",166,"Suffolk, VA",1323,"stv4554b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1323,"stv4554b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1323,"stv4554b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","5",10,20,"EAS",166,"Suffolk, VA",1326,"phy375wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","6",10,20,"EAS",166,"Suffolk, VA",1326,"phy375wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1326,"phy375wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1326,"phy375wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","7",10,20,"EAS",166,"Suffolk, VA",1344,"fm9058f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","8",10,20,"EAS",166,"Suffolk, VA",1344,"fm9058f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1344,"fm9058f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1344,"fm9058f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","11",10,20,"EAS",166,"Suffolk, VA",1345,"americot 1550b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","12",10,20,"EAS",166,"Suffolk, VA",1345,"americot 1550b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1345,"americot 1550b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1345,"americot 1550b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","25",10,20,"EAS",166,"Suffolk, VA",1365,"fm1740b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","26",10,20,"EAS",166,"Suffolk, VA",1365,"fm1740b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1365,"fm1740b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1365,"fm1740b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","31",10,20,"EAS",166,"Suffolk, VA",1376,"st5458b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","32",10,20,"EAS",166,"Suffolk, VA",1376,"st5458b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1376,"st5458b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1376,"st5458b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","19",10,20,"EAS",166,"Suffolk, VA",1381,"dp0949b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","20",10,20,"EAS",166,"Suffolk, VA",1381,"dp0949b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1381,"dp0949b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1381,"dp0949b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","27",10,20,"EAS",166,"Suffolk, VA",1387,"st4288b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","28",10,20,"EAS",166,"Suffolk, VA",1387,"st4288b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1387,"st4288b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1387,"st4288b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","35",10,20,"EAS",166,"Suffolk, VA",1389,"phy565wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","36",10,20,"EAS",166,"Suffolk, VA",1389,"phy565wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1389,"phy565wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1389,"phy565wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","29",10,20,"EAS",166,"Suffolk, VA",1391,"st5288b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","30",10,20,"EAS",166,"Suffolk, VA",1391,"st5288b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1391,"st5288b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1391,"st5288b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","15",10,20,"EAS",166,"Suffolk, VA",1392,"dg2570b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","16",10,20,"EAS",166,"Suffolk, VA",1392,"dg2570b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1392,"dg2570b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1392,"dg2570b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","21",10,20,"EAS",166,"Suffolk, VA",1396,"dp1048b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","22",10,20,"EAS",166,"Suffolk, VA",1396,"dp1048b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1396,"dp1048b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1396,"dp1048b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","23",10,20,"EAS",166,"Suffolk, VA",1397,"dp1050b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","24",10,20,"EAS",166,"Suffolk, VA",1397,"dp1050b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1397,"dp1050b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1397,"dp1050b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","33",10,20,"EAS",166,"Suffolk, VA",1404,"phy499wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","34",10,20,"EAS",166,"Suffolk, VA",1404,"phy499wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1404,"phy499wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1404,"phy499wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","17",10,20,"EAS",166,"Suffolk, VA",1412,"dp0912b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","18",10,20,"EAS",166,"Suffolk, VA",1412,"dp0912b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1412,"dp0912b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1412,"dp0912b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","13",10,20,"EAS",166,"Suffolk, VA",1414,"dg2450b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","14",10,20,"EAS",166,"Suffolk, VA",1414,"dg2450b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1414,"dg2450b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,20,"EAS",166,"Suffolk, VA",1414,"dg2450b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","69",10,30,"CEN",12,"Lubbock",1166,"phy72",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1166,"phy73",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","70",10,30,"CEN",12,"Lubbock",1166,"phy74",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1166,"phy75",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","61",10,30,"CEN",12,"Lubbock",1270,"dp555bgrr",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1270,"dp555bgrr",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","62",10,30,"CEN",12,"Lubbock",1270,"dp555bgrr",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1270,"dp555bgrr",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","77",10,30,"CEN",12,"Lubbock",1313,"phy485wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1313,"phy485wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","78",10,30,"CEN",12,"Lubbock",1313,"phy485wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1313,"phy485wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","63",10,30,"CEN",12,"Lubbock",1323,"stv4554b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1323,"stv4554b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","64",10,30,"CEN",12,"Lubbock",1323,"stv4554b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1323,"stv4554b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","71",10,30,"CEN",12,"Lubbock",1324,"stv5327b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1324,"stv5327b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","72",10,30,"CEN",12,"Lubbock",1324,"stv5327b2rf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1324,"stv5327b2rf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","65",10,30,"CEN",12,"Lubbock",1326,"phy375wrf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1326,"phy375wrf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","66",10,30,"CEN",12,"Lubbock",1326,"phy375wrf",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1326,"phy375wrf",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","67",10,30,"CEN",12,"Lubbock",1344,"fm9058f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1344,"fm9058f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","68",10,30,"CEN",12,"Lubbock",1344,"fm9058f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1344,"fm9058f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","73",10,30,"CEN",12,"Lubbock",1346,"fm835llb2",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1346,"fm835llb3",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","74",10,30,"CEN",12,"Lubbock",1346,"fm835llb4",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1346,"fm835llb5",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","79",10,30,"CEN",12,"Lubbock",1347,"am1532b2f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1347,"am1532b2f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","80",10,30,"CEN",12,"Lubbock",1347,"am1532b2f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1347,"am1532b2f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","75",10,30,"CEN",12,"Lubbock",1367,"dp141b2f",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1367,"dp141b2f",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","76",10,30,"CEN",12,"Lubbock",1367,"dp141b2f",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
".",".",10,30,"CEN",12,"Lubbock",1367,"dp141b2f",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
