"breeder","sample","yr","regcode","reg","loccode","loc","vcode","var","rep","length","ui","str","elg","mic_hvi","rd","b","mic_st","e1","t1","x21","x50sl","yt"
"11","62",3,72,"RHQ",87,"Belle Mina, AL",1128,"acala 1517-99",2,1.2,83.7,31,7.5,3.3,74,9.9,"3.5","7.5","23","22.45","0.56000000000000005","155"
"11","73",3,72,"RHQ",87,"Belle Mina, AL",1140,"delta pearl",1,1.1,83.1,30,7.5,4.2,78,8.4,"4.2","7.3","20.5","20.100000000000001","0.53","130"
"11","74",3,72,"RHQ",87,"Belle Mina, AL",1140,"delta pearl",2,1.1,82.8,29,7.4,4.1,76,8.4,"4.7","7.3","21.4","20.95","0.55000000000000004","135"
"11","63",3,72,"RHQ",87,"Belle Mina, AL",1152,"dpl 458br",1,1.1,83.4,30,8.3,4.7,76,9.1,"3.6","7.3","24.1","23.6","0.54","143"
"11","64",3,72,"RHQ",87,"Belle Mina, AL",1152,"dpl 458br",2,1.1,83.1,31,8.5,3.6,77,8.4,"4.0999999999999996","7.5","24.8","24.25","0.54","164"
"11","81",3,72,"RHQ",87,"Belle Mina, AL",1158,"psc 355",1,1.1,85,30,8.9,4.3,74,9.4,"3.9","6.5","22.4","21.95","0.55000000000000004","156"
"11","82",3,72,"RHQ",87,"Belle Mina, AL",1158,"psc 356",2,1.2,84.8,29,8.9,4.1,75,9,"3.9","6.8","22.1","21.65","0.55000000000000004","156"
"11","65",3,72,"RHQ",87,"Belle Mina, AL",1196,"stv 4892br",1,1.1,84,32,8.7,4,77,9.2,"4","7","23.7","23.2","0.54","147"
"11","66",3,72,"RHQ",87,"Belle Mina, AL",1196,"stv 4892br",2,1.1,83.5,32,8.5,4.3,73,9.7,"4","9","21.2","20.75","0.55000000000000004","136"
"11","77",3,72,"RHQ",87,"Belle Mina, AL",1201,"dpl 491",1,1.2,83.5,31,7.9,4.2,75,9.4,"4.0999999999999996","7.3","22.7","22.25","0.53","140"
"11","78",3,72,"RHQ",87,"Belle Mina, AL",1201,"dpl 491",2,1.2,84.5,32,7.9,3.6,76,9,"4.5","8","24.5","24","0.54","147"
"11","75",3,72,"RHQ",87,"Belle Mina, AL",1224,"dp 555rr",1,1.1,82.5,30,7.2,4,77,8.7,"4","6.8","20.7","20.25","0.53","126"
"11","76",3,72,"RHQ",87,"Belle Mina, AL",1224,"dp 555rr",2,1.2,83.9,29,7.4,4.3,78,8.2,"4.3","7.3","19","18.55","0.54","130"
"11","97",3,72,"RHQ",87,"Belle Mina, AL",1230,"tam 96 wd-18",1,1.2,85.5,31,8.5,3.6,77,9.1,"3.8","10","20.100000000000001","19.7","0.56999999999999995","131"
"11","98",3,72,"RHQ",87,"Belle Mina, AL",1230,"tam 96 wd-18",2,1.2,86.9,31,8.1,3.9,73,9,"4.8","11","18.899999999999999","18.45","0.56999999999999995","129"
"11","67",3,72,"RHQ",87,"Belle Mina, AL",1238,"fm 960",1,1.2,84.2,34,7.7,3.8,78,8.7,"4.0999999999999996","8.5","20.9","20.5","0.55000000000000004","133"
"11","68",3,72,"RHQ",87,"Belle Mina, AL",1238,"fm 960",2,1.1,83.1,36,7.7,3.4,75,8.7,"4.7","8","22.2","21.8","0.55000000000000004","131"
"11","69",3,72,"RHQ",87,"Belle Mina, AL",1239,"fm 958bt",1,1.1,83.8,33,8.3,3.4,71,8.3,"4.5999999999999996","7","23.1","22.6","0.54","132"
"11","70",3,72,"RHQ",87,"Belle Mina, AL",1239,"fm 958bt",2,1.1,83.8,33,7.5,3.5,76,9,"5.2","6.5","21.7","21.3","0.55000000000000004","130"
"11","71",3,72,"RHQ",87,"Belle Mina, AL",1240,"fm 800",1,1.2,85.1,32,7.9,3.1,77,8.1,"4.5999999999999996","9","22.4","21.95","0.54","133"
"11","72",3,72,"RHQ",87,"Belle Mina, AL",1240,"fm 800",2,1.2,84.4,29,7.4,3.1,80,8,"4.2","8.5","23.2","22.7","0.55000000000000004","144"
"11","79",3,72,"RHQ",87,"Belle Mina, AL",1241,"dp 444br",1,1.1,84.4,27,7.4,3.2,76,9.1,"4.3","7","23.4","22.85","0.55000000000000004","162"
"11","80",3,72,"RHQ",87,"Belle Mina, AL",1241,"dp 444br",2,1.1,84.1,27,7.5,3.4,77,9.1,"4","8","23","22.5","0.56000000000000005","167"
"11","83",3,72,"RHQ",87,"Belle Mina, AL",1242,"ar 9203-17-12",1,1.2,84.6,32,7.4,3.3,77,9.3,"3.8","5.8","24.6","24.05","0.55000000000000004","166"
"11","84",3,72,"RHQ",87,"Belle Mina, AL",1242,"ar 9203-17-12",2,1.2,84.7,33,7.5,3.4,77,9.3,"3.8","4.3","26.4","25.85","0.56000000000000005","167"
"11","85",3,72,"RHQ",87,"Belle Mina, AL",1243,"syngenta n 2429",1,1.2,85.4,30,8.7,4,75,8.8,"4","6.3","20.2","19.8","0.55000000000000004","152"
"11","86",3,72,"RHQ",87,"Belle Mina, AL",1243,"syngenta n 2429",2,1.1,85.5,33,8.7,4.1,73,8.9,"4.2","6.5","23.2","22.7","0.54","150"
"11","87",3,72,"RHQ",87,"Belle Mina, AL",1244,"ga 200009",1,1.2,84.1,30,8.1,4,75,9.2,"3.9","6.5","23.1","22.6","0.55000000000000004","159"
"11","88",3,72,"RHQ",87,"Belle Mina, AL",1244,"ga 200009",2,1.2,83.8,32,7.5,3.6,74,9.3,"3.8","6.3","22.7","22.25","0.56999999999999995","157"
"11","89",3,72,"RHQ",87,"Belle Mina, AL",1245,"ga 98 0 66",1,1.2,84.9,31,7.9,3.7,77,8.9,"4.4000000000000004","7.5","22.6","22.1","0.55000000000000004","143"
"11","90",3,72,"RHQ",87,"Belle Mina, AL",1245,"ga 98 0 66",2,1.2,85.2,33,7.7,4,75,8.5,"4.5999999999999996","6.5","21.1","20.65","0.55000000000000004","140"
"11","91",3,72,"RHQ",87,"Belle Mina, AL",1246,"md 832n",1,1.2,85.1,31,7.4,3.1,76,8.3,"4.2","8.5","23.6","23.05","0.54","146"
"11","92",3,72,"RHQ",87,"Belle Mina, AL",1246,"md 832n",2,1.2,84.5,32,7.5,3.4,75,8,"4.3","9","21.9","21.5","0.56000000000000005","148"
"11","93",3,72,"RHQ",87,"Belle Mina, AL",1247,"stx 104",1,1.2,84.8,33,7.7,3.8,76,8.8,"3.8","10","22.5","22","0.54","153"
"11","94",3,72,"RHQ",87,"Belle Mina, AL",1247,"stx 104",2,1.2,84.2,33,7.7,3.6,75,8.9,"3.6","10","23.4","22.85","0.59","158"
"11","95",3,72,"RHQ",87,"Belle Mina, AL",1248,"stx 108",1,1.1,85.1,26,7.9,4,76,9,"4.5","10","22.2","21.75","0.54","149"
"11","96",3,72,"RHQ",87,"Belle Mina, AL",1248,"stx 108",2,1.2,83.9,30,7.5,4,77,8.9,"4.2","10","23.1","22.6","0.57999999999999996","140"
"11","99",3,72,"RHQ",87,"Belle Mina, AL",1249,"fm 832ll",1,1.2,83.8,29,7.2,3.1,77,7.8,"3.7","9.3000000000000007","22.4","21.9","0.57999999999999996","146"
"11","100",3,72,"RHQ",87,"Belle Mina, AL",1249,"fm 832ll",2,1.2,83.9,29,7.5,3.5,77,8.5,"3.6","9","21.1","20.7","0.53","145"
"26","105",3,160,"BLA",180,"Dallas, TX",1019,"all tex atlas",1,1,80.6,36,9.4,4.9,70,7.8,"5","9.3000000000000007","20.7","20.25","0.59","125"
"26","106",3,160,"BLA",180,"Dallas, TX",1019,"all tex atlas",3,1,82.6,32,7.7,4.6,67,7.2,"5","8.3000000000000007","20.3","19.850000000000001","0.57999999999999996","123"
"26","103",3,160,"BLA",180,"Dallas, TX",1128,"acala 1517-99",1,1.2,83.2,34,8.3,4.4,66,6.2,"5.4","8.5","18.3","17.850000000000001","0.56999999999999995","109"
"26","104",3,160,"BLA",180,"Dallas, TX",1128,"acala 1517-99",3,1.1,82.2,35,8.3,4.7,67,7.5,"5.3","9.5","18.899999999999999","18.45","0.56000000000000005","111"
"26","107",3,160,"BLA",180,"Dallas, TX",1152,"dpl 458br",1,1.1,81.8,32,8.5,5.3,74,8.7,"5.0999999999999996","8.3000000000000007","19.399999999999999","19","0.56999999999999995","116"
"26","108",3,160,"BLA",180,"Dallas, TX",1152,"dpl 458br",3,1.1,82.6,29,8.3,5.4,73,7,"5.3","8.8000000000000007","18.8","18.350000000000001","0.56999999999999995","108"
"26","111",3,160,"BLA",180,"Dallas, TX",1158,"psc 355",1,1,82.8,32,9,5.3,68,7.7,"4.5999999999999996","7","21.5","21.1","0.55000000000000004","121"
"26","112",3,160,"BLA",180,"Dallas, TX",1158,"psc 355",3,1,82.8,33,9,5.2,66,8.1,"4.4000000000000004","6.8","21.4","21","0.59","128"
"26","115",3,160,"BLA",180,"Dallas, TX",1169,"fm 958",1,1.1,81.6,33,7.5,5.1,72,6.6,"3.9","6.8","26.6","26.05","0.56999999999999995","164"
"26","116",3,160,"BLA",180,"Dallas, TX",1169,"fm 958",3,1.1,82.2,32,7.5,5.3,74,7.2,"4","6.8","26.8","26.25","0.56999999999999995","163"
"26","109",3,160,"BLA",180,"Dallas, TX",1196,"stv 4892br",1,1,80.7,31,8.7,5.5,67,7.4,"5.3","7.8","19.5","19.05","0.56000000000000005","106"
"26","110",3,160,"BLA",180,"Dallas, TX",1196,"stv 4892br",3,1,80.9,29,8.5,5.8,69,7.9,"5.2","7.8","19.399999999999999","18.95","0.56999999999999995","98"
"26","113",3,160,"BLA",180,"Dallas, TX",1232,"sg 215 br",1,1,82.2,26,7.7,4.9,71,7.8,"4.2","7.3","25.6","25.05","0.56000000000000005","133"
"26","114",3,160,"BLA",180,"Dallas, TX",1232,"sg 215 br",3,1,82.4,28,8.7,5.6,71,8,"4.0999999999999996","6.3","24.3","23.8","0.6","143"
"26","119",3,160,"BLA",181,"Thrall, TX",1019,"all tex atlas",1,1.1,84,32,8.7,3.9,68,8.9,"4.5999999999999996","6.5","18.8","18.350000000000001","0.46","123"
"26","120",3,160,"BLA",181,"Thrall, TX",1019,"all tex atlas",3,1.1,82.6,33,8.9,4.8,66,9.1,"4.4000000000000004","7.5","18.399999999999999","18","0.5","125"
"26","117",3,160,"BLA",181,"Thrall, TX",1128,"acala 1517-99",1,1.2,83.4,33,7.7,3.6,67,8.9,"4.2","7.5","21.2","20.75","0.52","120"
"26","118",3,160,"BLA",181,"Thrall, TX",1128,"acala 1517-99",3,1.2,84.1,34,8.5,3.9,66,9.3,"4.2","7.3","24.4","23.85","0.53","125"
"26","121",3,160,"BLA",181,"Thrall, TX",1152,"dpl 458br",1,1.1,81.9,30,7.5,3.9,72,8.8,"4.5","7","19.8","19.350000000000001","0.52","127"
"26","122",3,160,"BLA",181,"Thrall, TX",1152,"dpl 458br",3,1.1,82.5,30,8.1,4.6,72,8.7,"4.8","7","19.5","19.05","0.52","120"
"26","125",3,160,"BLA",181,"Thrall, TX",1158,"psc 355",1,1.1,84.3,30,8.9,4.5,67,9.4,"4.3","8","19.2","18.8","0.52","111"
"26","126",3,160,"BLA",181,"Thrall, TX",1158,"psc 355",3,1.1,84.1,31,9,4.4,64,9.7,"4.5","8.5","18","17.55","0.49","99"
"26","129",3,160,"BLA",181,"Thrall, TX",1169,"fm 958",1,1.1,83.7,29,7.2,4.2,69,9.1,"3.9","6.5","28.2","27.55","0.56999999999999995","150"
"26","130",3,160,"BLA",181,"Thrall, TX",1169,"fm 958",3,1.1,82.4,31,7.4,4.2,70,8.9,"4.2","6.8","28.2","27.6","0.57999999999999996","153"
"26","123",3,160,"BLA",181,"Thrall, TX",1196,"stv 4892br",1,1.1,82.5,29,7.9,4.2,68,9.5,"4.3","8","24.4","23.9","0.54","142"
"26","124",3,160,"BLA",181,"Thrall, TX",1196,"stv 4892br",3,1,82.5,28,7.7,4,69,9.7,".",".",".",".",".","."
"26","127",3,160,"BLA",181,"Thrall, TX",1232,"sg 215 br",1,1,82.5,25,7.5,3.5,71,9.5,"4.4000000000000004","7.3","20.7","20.3","0.51","111"
"26","128",3,160,"BLA",181,"Thrall, TX",1232,"sg 215 br",3,1,83.2,27,8.9,4.4,69,9.7,"4.5999999999999996","6.8","20.3","19.899999999999999","0.45","115"
