"br","sam","yr","re_gcode","reg","lo_ccode","loc","varcode","var","rep","mic","mat","uhml","ui","sf","str","elong","rd","plus_b","yt","nepct","scn_ct","l_n","sfc_n","l_w","sfc_w","uql_w","fine","ifc","mat_ratio"
"48","9",14,40,"DEL",25,"Stoneville, MS",1457,"dp 1321b2rf",1,"5.25","0.86","1.161","84.9","6","30.1","9.9","82.1","6.4","76.069999999999993","89","4","0.92","14","1.06","4","1.21","188.7","2.9","0.96"
"48","10",14,40,"DEL",25,"Stoneville, MS",1457,"dp 1321b2rf",3,"5.2","0.85","1.1659999999999999","86.6","6","31.5","10.5","81.400000000000006","6.6","78","93","3","0.89","15","1.02","4.7","1.18","191","2.5","0.96"
"48","13",14,40,"DEL",25,"Stoneville, MS",1465,"ng 1511b2rf",1,"5.29","0.86","1.1240000000000001","85.6","6.8","31.3","10.4","83","6.8","80.73","77","3","0.86","16","1","5.3","1.18","189.7","2.9","0.97"
"48","14",14,40,"DEL",25,"Stoneville, MS",1465,"ng 1511b2rf",3,"5.1100000000000003","0.86","1.1220000000000001","83.2","7","32","9.9","81.8","7","74.41","69","3","0.84","17","0.98","5.8","1.1499999999999999","191","2.5","0.97"
"48","19",14,40,"DEL",25,"Stoneville, MS",1468,"st 4946glb2",1,"5.04","0.86","1.1659999999999999","86","5.9","34.6","9.1","83.1","6.7","3.36","74","2","0.88","17","1.03","5.3","1.2","190.7","2.4","0.99"
"48","20",14,40,"DEL",25,"Stoneville, MS",1468,"st 4946glb4",3,"5.0199999999999996","0.86","1.1719999999999999","86","6","35.200000000000003","8.6999999999999993","82.1","7.1","77.650000000000006","62","7","0.87","18","1.03","5.6","1.21","190","3","0.98"
"48","17",14,40,"DEL",25,"Stoneville, MS",1481,"phy 427wrf",1,"4.7699999999999996","0.85","1.125","84","7","32.700000000000003","9.8000000000000007","80.8","6.2","86.75","98","9","0.82","22","0.99","7.2","1.17","181","3.2","0.96"
"48","18",14,40,"DEL",25,"Stoneville, MS",1481,"phy 427wrf",3,"5.05","0.86","1.1319999999999999","84.5","7.2","30.4","9.6999999999999993","79.7","6.2","76.180000000000007","105","7","0.82","22","0.99","7.3","1.17","173","4","0.93"
"48","21",14,40,"DEL",25,"Stoneville, MS",1496,"dp 1311b2rf",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","22",14,40,"DEL",25,"Stoneville, MS",1496,"dp 1311b2rf",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","5",14,40,"DEL",75,"Portageville, MO",1404,"phy 499wrf",1,"4.79","0.85","1.125","83.6","7.4","34.9","9.8000000000000007","74","8.1999999999999993","69.489999999999995","120","10","0.85","18","1","5.9","1.17","187","3.1","0.96"
"21","6",14,40,"DEL",75,"Portageville, MO",1404,"phy 499wrf",2,"4.79","0.86","1.131","84.2","7.2","35","9.1999999999999993","74.599999999999994","8.1","80.45","136","12","0.84","20","1","6.5","1.17","185","3.5","0.96"
"21","1",14,40,"DEL",75,"Portageville, MO",1412,"dp 00912b2rf",1,"4.66","0.85","1.1220000000000001","82.8","8.3000000000000007","33","8.8000000000000007","73.900000000000006","7.9","79.58","190","11","0.79","25","0.97","8.6","1.1499999999999999","179","5","0.92"
"21","2",14,40,"DEL",75,"Portageville, MO",1412,"dp 00912b2rf",2,"4.6399999999999997","0.86","1.1040000000000001","83.3","8.6999999999999993","31","8.3000000000000007","73.900000000000006","6.9","81.680000000000007","131","6","0.85","18","1","5.8","1.17","185.3","3.6","0.95"
"21","7",14,40,"DEL",75,"Portageville, MO",1426,"phy 725rf",1,"4.13","0.84","1.2130000000000001","84.1","7.1","36.799999999999997","8.6999999999999993","75.099999999999994","8","92.05","159","13","0.89","19","1.06","5.9","1.27","172.7","3.4","0.97"
"21","8",14,40,"DEL",75,"Portageville, MO",1426,"phy 725rf",2,"4.4800000000000004","0.85","1.218","83.5","6.7","37.700000000000003","8.8000000000000007","73.8","8","84.72","131","12","0.91","15","1.07","4.7","1.26","177.3","2.5","0.98"
"21","3",14,40,"DEL",75,"Portageville, MO",1441,"fm 2484b2f",1,"4.21","0.85","1.1879999999999999","84.2","7.4","35.799999999999997","7.8","77.900000000000006","7.5","85.46","184","8","0.86","20","1.04","6.6","1.24","168.3","4","0.95"
"21","4",14,40,"DEL",75,"Portageville, MO",1441,"fm 2484b2f",2,"4.29","0.85","1.1639999999999999","83.8","7.3","33.6","7.7","77.099999999999994","7.5","91.44","157","7","0.86","20","1.04","6.4","1.23","170","3.5","0.96"
"21","11",14,40,"DEL",75,"Portageville, MO",1451,"fm 1944glb2",1,"4.57","0.86","1.1759999999999999","83.4","8","34.299999999999997","7.1","77.900000000000006","7.4","0.5","166","9","0.86","21","1.04","6.8","1.25","177","4","0.96"
"21","12",14,40,"DEL",75,"Portageville, MO",1451,"fm 1944glb2",2,"4.5999999999999996","0.86","1.1679999999999999","83.4","8.1","33.799999999999997","7.3","77","7.7","78.36","153","4","0.85","22","1.03","7.2","1.24","175.7","4","0.96"
"21","15",14,40,"DEL",75,"Portageville, MO",1453,"phy 399wrf",1,"4.3","0.85","1.1950000000000001","83.6","7.2","33.1","8.1999999999999993","75","7.9","86.09","171","13","0.87","20","1.04","6.6","1.24","170.3","3.6","0.97"
