"breeder","sample","yr","regcode","reg","loccode","loc","vcode","var","rep","mic_hvi","mr_hvi","uhml","ui","sfi","str","elg","rd","b","yt","nep","scn","len_n","sf_n","len_w","sfc_w","uql","fn","ifc","mat"
"26","118",13,71,"RHQ",19,"College Station",1458,"PX3122-40wrf",3,"3.97","0.85","1.1639999999999999","83.6","9.1","27.6","7.2","73.400000000000006","8.6","46.44","110","8","0.86","20","1.03","6.6","1.23","151.4","3.8","0.86"
"26","119",13,71,"RHQ",19,"College Station",1459,"PX444-13wrf",1,"3.94","0.85","1.23","85.5","7.6","31.7","7.5","78.7","8","52.33","110","5","0.88","21","1.06","6.7","1.28","152.1","3.7","0.87"
"26","120",13,71,"RHQ",19,"College Station",1459,"PX444-13wrf",3,"3.73","0.84","1.2330000000000001","83.9","7.6","32.799999999999997","7.5","79.900000000000006","8.5","53.18","124","9","0.91","18","1.0900000000000001","5.6","1.3","149.30000000000001","3.7","0.87"
"26","125",13,71,"RHQ",19,"College Station",1460,"FM8270glb2",1,"4.16","0.86","1.212","84","8","31.8","6.6","75.5","6.8","54.34","140","10","0.9","18","1.07","5.6","1.29","153.6","2.9","0.9"
"26","126",13,71,"RHQ",19,"College Station",1460,"FM8270glb2",3,"4.41","0.86","1.194","82.5","8.9","32.5","7","78.599999999999994","5.9","55.46","108","6","0.92","16","1.08","5.0999999999999996","1.28","160.1","2.5","0.93"
"26","127",13,71,"RHQ",19,"College Station",1461,"ST6448glb2",1,"4.53","0.87","1.208","82.6","8.6999999999999993","30","6.4","78.099999999999994","6.7","48.13","251","8","0.78","30","0.99","10.7","1.24","165","4.4000000000000004","0.88"
"26","128",13,71,"RHQ",19,"College Station",1461,"ST6448glb2",3,"4.5199999999999996","0.87","1.1850000000000001","81.099999999999994","10.1","29.3","6.3","78.099999999999994","6.9","43.68","124","14","0.84","24","1.04","7.8","1.27","161.5","3.7","0.9"
"26","133",13,71,"RHQ",19,"College Station",1462,"MD10-6",1,"4.57","0.86","1.1839999999999999","84","7.8","36","7.5","76.099999999999994","7.5","61.29","134","7","0.88","18","1.04","5.6","1.23","167.4","2.4","0.93"
"26","134",13,71,"RHQ",19,"College Station",1462,"MD10-6",3,"4.43","0.86","1.2","84.4","7.2","35.700000000000003","7","78.3","7.9","56.71","108","7","0.9","17","1.06","5.3","1.26","168.9","2.4","0.93"
"26","135",13,71,"RHQ",19,"College Station",1463,"DC F6 Bulk pop",1,"4.66","0.86","1.153","83.7","7.5","31.5","7.7","79.400000000000006","7.7","55.28","111","4","0.9","16","1.05","5","1.22","175.7","2.2000000000000002","0.93"
"26","136",13,71,"RHQ",19,"College Station",1463,"DC F6 Bulk pop",3,"4.83","0.87","1.1519999999999999","82.5","9","32.799999999999997","7.2","78.2","8.1","50.41","79","2","0.89","15","1.03","4.8","1.21","181.5","2.1","0.93"
"26","137",13,71,"RHQ",19,"College Station",1464,"NGX3306b2rf",1,"4.4400000000000004","0.85","1.2","84.5","8.1","31.8","8.1999999999999993","76.900000000000006","6.8","54.72","112","7","0.9","18","1.07","5.6","1.27","162.80000000000001","2.9","0.91"
"26","138",13,71,"RHQ",19,"College Station",1464,"NGX3306b2rf",3,"4.42","0.85","1.1910000000000001","84.9","7.6","32.5","8.1999999999999993","78.099999999999994","7.4","51.29","149","3","0.86","21","1.04","6.8","1.24","155.69999999999999","3.3","0.89"
"26","115",13,71,"RHQ",19,"College Station",1469,"PHY339wrf",1,"4.33","0.86","1.1379999999999999","82.1","9.8000000000000007","31","7.2","77.099999999999994","6.8","49.27","81","5","0.85","20","1.01","6.8","1.2","153.9","3.4","0.87"
"26","116",13,71,"RHQ",19,"College Station",1469,"PHY339wrf",3,"4","0.85","1.105","82.6","10.9","30.8","7.5","77.400000000000006","7.6","50.6","130","15","0.85","21","1.02","6.8","1.2","147.69999999999999","4.2","0.87"
"80","21",13,71,"RHQ",24,"Saint Joseph",1326,"PHY375wrf",1,"4.82","0.86","1.18","83.9","7.9","30.3","7.9","78.8","6.2","48.71","77","7","0.91","16","1.05","4.9000000000000004","1.23","172.7","3.6","0.94"
"80","23",13,71,"RHQ",24,"Saint Joseph",1344,"FM9058f",1,"4.8499999999999996","0.87","1.2090000000000001","84.1","7.7","30.4","6.5","78.400000000000006","6.2","52.76","95","5","0.89","19","1.06","6.2","1.27","175.7","3.3","0.97"
"80","24",13,71,"RHQ",24,"Saint Joseph",1344,"FM9058f",2,"4.59","0.87","1.254","83.7","7.9","32.700000000000003","6.4","78.8","6","49.06","87","4","0.96","16","1.1299999999999999","4.7","1.34","166","3.4","0.95"
"80","33",13,71,"RHQ",24,"Saint Joseph",1397,"DP1050b2rf",1,"4.9800000000000004","0.87","1.1619999999999999","84","8.1","29.4","7.9","76.400000000000006","7.4","42.53","75","2","0.93","13","1.06","4.2","1.23","177.3","3.1","0.93"
"80","34",13,71,"RHQ",24,"Saint Joseph",1397,"DP1050b2rf",2,"5","0.87","1.2270000000000001","85.7","7","30.1","8.1999999999999993","77.099999999999994","7.8","49.64","71","6","0.99","12","1.1299999999999999","3.7","1.31","175.7","3.6","0.91"
"80","53",13,71,"RHQ",24,"Saint Joseph",1421,"LA35rs",1,"4.82","0.87","1.25","85.7","6.8","33.4","7.5","75.599999999999994","8.1","56.83","89","3","0.97","14","1.1299999999999999","4.2","1.32","180.7","2.9","0.96"
"80","54",13,71,"RHQ",24,"Saint Joseph",1421,"LA35rs",2,"4.9400000000000004","0.87","1.2609999999999999","87.1","6","34.299999999999997","7.9","76.599999999999994","7.8","52.82","77","7","1.05","11","1.19","3","1.38","181.3","2.5","0.97"
"80","35",13,71,"RHQ",24,"Saint Joseph",1436,"DP1219b2rf",1,"5.07","0.88","1.204","82.2","8.9","32.9","6.5","76.3","6","51.34","68","5","0.93","16","1.0900000000000001","4.9000000000000004","1.3","179","2.9","0.98"
"80","36",13,71,"RHQ",24,"Saint Joseph",1436,"DP1219b2rf",2,"4.8099999999999996","0.87","1.236","83.9","8.6","35.299999999999997","6.7","76.400000000000006","7.2","57.16","77","1","0.91","18","1.0900000000000001","5.6","1.3","172.3","3.4","0.95"
"80","45",13,71,"RHQ",24,"Saint Joseph",1441,"FM2484b2f",1,"4.67","0.87","1.2629999999999999","85.1","6.8","34.200000000000003","6.7","77.2","6.7","54.9","93","8","0.92","16","1.08","4.8","1.28","167","3.5","0.95"
"80","46",13,71,"RHQ",24,"Saint Joseph",1441,"FM2484b2f",2,"4.72","0.87","1.266","84.1","7","33.4","6.2","78.8","6.2","53.25","101","11","0.94","17","1.1200000000000001","5.2","1.33","168.7","3.3","0.96"
"80","51",13,71,"RHQ",24,"Saint Joseph",1442,"LA17",1,"5.05","0.88","1.2410000000000001","85.6","7","34.5","6.6","75.599999999999994","6.9","58.28","79","7","0.97","11","1.1000000000000001","3.4","1.27","178.7","2.4","0.99"
"80","52",13,71,"RHQ",24,"Saint Joseph",1442,"LA17",2,"4.83","0.87","1.2509999999999999","86","6.1","36.200000000000003","7.2","76","6.6","62.73","89","9","0.98","13","1.1200000000000001","3.8","1.31","173.3","2.8","0.96"
"80","43",13,71,"RHQ",24,"Saint Joseph",1451,"FM1944glb2",1,"4.91","0.88","1.252","83.8","7.8","33.4","6.4","78.5","5","50.85","93","7","0.9","19","1.07","6","1.29","174.7","3.4","0.97"
"80","44",13,71,"RHQ",24,"Saint Joseph",1451,"FM1944glb2",2,"5.14","0.88","1.24","83.9","8.1999999999999993","34.200000000000003","6.4","80.2","6.5","49.5","60","3","0.94","18","1.1200000000000001","5.5","1.34","178","2.9","0.98"
"80","25",13,71,"RHQ",24,"Saint Joseph",1454,"Ark0606-1",1,"4.97","0.87","1.2809999999999999","86","6","31.5","8.1999999999999993","79.599999999999994","6.8","50.77","88","3","0.96","16","1.1299999999999999","4.7","1.34","174.7","3.3","0.95"
"80","26",13,71,"RHQ",24,"Saint Joseph",1454,"Ark0606-1",2,"4.97","0.87","1.258","84.1","7.6","32.299999999999997","7.9","77.599999999999994","6.5","46.28","103","4","0.93","18","1.1000000000000001","5.4","1.32","174.7","3.8","0.94"
"80","27",13,71,"RHQ",24,"Saint Joseph",1455,"Ark0614-1",1,"4.92","0.87","1.258","85.9","6.6","32.299999999999997","8","76","6.4","58.84","71","4","1.02","11","1.1499999999999999","3.2","1.33","182.3","2.6","0.95"
"80","28",13,71,"RHQ",24,"Saint Joseph",1455,"Ark0614-1",2,"5.14","0.87","1.214","86","6.4","32.200000000000003","8.6","75.099999999999994","6.3","57.83","51","3","0.98","11","1.1100000000000001","3.2","1.27","186.3","2.2999999999999998","0.96"
"80","29",13,71,"RHQ",24,"Saint Joseph",1456,"Ark1517-28",1,"4.79","0.87","1.196","83.4","7.7","29.9","7.4","78.3","6.1","48.96","83","3","0.9","14","1.03","4.4000000000000004","1.2","174","3.6","0.93"
"80","30",13,71,"RHQ",24,"Saint Joseph",1456,"Ark1517-28",2,"4.75","0.87","1.17","83.3","8.6","28.9","6.8","75.2","6.4","56","112","9","0.88","18","1.04","5.6","1.22","171.3","4","0.93"
"80","31",13,71,"RHQ",24,"Saint Joseph",1457,"DP1321b2rf",1,"5.27","0.87","1.1950000000000001","84.9","7.1","32.200000000000003","9.1","75.2","6.2","55.99","75","4","0.93","12","1.06","4","1.23","186","2.5","0.96"
"80","32",13,71,"RHQ",24,"Saint Joseph",1457,"DP1321b2rf",2,"5.19","0.87","1.2150000000000001","84.7","7.2","32.1","9","76.900000000000006","6.7","53.29","105","4","0.93","13","1.06","4.0999999999999996","1.24","182.7","2.8","0.94"
"80","39",13,71,"RHQ",24,"Saint Joseph",1458,"PX3122-40wrf",1,"4.82","0.87","1.2130000000000001","83","8.8000000000000007","32.299999999999997","6.8","76.099999999999994","7.5","56.38","64","9","0.94","15","1.1000000000000001","4.7","1.3","173.7","3.5","0.94"
"80","40",13,71,"RHQ",24,"Saint Joseph",1458,"PX3122-40wrf",2,"4.72","0.87","1.2310000000000001","84.6","7.6","32","6.9","76.2","6.8","49.68","117","8","0.91","19","1.0900000000000001","6.1","1.3","171.3","4.5","0.92"
"80","41",13,71,"RHQ",24,"Saint Joseph",1459,"PX444-13wrf",1,"4.5599999999999996","0.87","1.29","85.3","6","31.8","6.8","79.5","6.3","53.96","90","10","1","14","1.17","3.8","1.37","173","3.3","0.95"
"80","42",13,71,"RHQ",24,"Saint Joseph",1459,"PX444-13wrf",2,"4.62","0.87","1.3","87","5.5","33.700000000000003","7","77.400000000000006","6.5","54.48","79","7","0.97","17","1.1499999999999999","4.9000000000000004","1.37","164","4.5999999999999996","0.91"
"80","47",13,71,"RHQ",24,"Saint Joseph",1460,"FM8270glb2",1,"4.9000000000000004","0.88","1.2090000000000001","83.4","8.6","34.200000000000003","6.2","77.8","6","56.41","45","7","1","12","1.1399999999999999","3.4","1.33","175.7","1.8","1"
"80","48",13,71,"RHQ",24,"Saint Joseph",1460,"FM8270glb2",2,"4.9400000000000004","0.88","1.254","85.3","7.4","34.4","6.5","78.400000000000006","6.2","59.97","62","6","1.03","12","1.17","3.2","1.36","179.7","1.9","1"
"80","49",13,71,"RHQ",24,"Saint Joseph",1461,"ST6448glb2",1,"4.88","0.88","1.1739999999999999","82.3","10.3","28.7","6.1","77.3","6.8","47.12","113","7","0.9","19","1.07","6","1.27","179.3","3.4","0.96"
"80","50",13,71,"RHQ",24,"Saint Joseph",1461,"ST6448glb2",2,"4.8099999999999996","0.88","1.224","84.8","7.8","30.2","6.1","78.400000000000006","6.8","51.62","97","7","0.92","17","1.0900000000000001","5.4","1.29","179.7","3.1","0.96"
"80","55",13,71,"RHQ",24,"Saint Joseph",1462,"MD10-6",1,"4.93","0.87","1.1519999999999999","84.9","6.8","31.8","7.7","74.5","6.2","56.57","117","7","0.89","14","1.02","4.4000000000000004","1.19","176","2.6","0.96"
"80","56",13,71,"RHQ",24,"Saint Joseph",1462,"MD10-6",2,"4.9000000000000004","0.87","1.1579999999999999","83.9","7.1","32.299999999999997","7.8","78","6.7","56.86","85","7","0.93","12","1.07","3.8","1.24","169.3","3.1","0.94"
"80","57",13,71,"RHQ",24,"Saint Joseph",1463,"DC F6 Bulk pop",1,"5.0999999999999996","0.88","1.181","83","7.9","31","6.9","76.400000000000006","6.3","45.92","71","7","0.96","13","1.1000000000000001","3.7","1.28","193.7","2.2999999999999998","0.99"
"80","58",13,71,"RHQ",24,"Saint Joseph",1463,"DC F6 Bulk pop",2,"5.27","0.88","1.2430000000000001","84","7.4","31.3","7.3","74.8","6.7","48.74","90","3","0.96","14","1.1100000000000001","4.3","1.32","188.7","2.5","0.98"
"80","59",13,71,"RHQ",24,"Saint Joseph",1464,"NGX3306b2rf",1,"4.8600000000000003","0.87","1.2250000000000001","85.4","7","31.6","7.7","77.3","7.3","47.35","61","6","0.98","13","1.1299999999999999","3.8","1.32","172.3","2.9","0.96"
"80","60",13,71,"RHQ",24,"Saint Joseph",1464,"NGX3306b2rf",2,"4.87","0.86","1.2450000000000001","86.6","6.3","34.299999999999997","8.1","76","7.2","47.98","77","5","0.98","12","1.1299999999999999","3.7","1.31","178","2.5","0.97"
"80","37",13,71,"RHQ",24,"Saint Joseph",1469,"PHY339wrf",1,"4.87","0.87","1.2070000000000001","84.7","7.4","31.4","7.7","77","5.8","47.97","75","7","0.99","12","1.1200000000000001","3.5","1.3","176","2.6","0.95"
"80","38",13,71,"RHQ",24,"Saint Joseph",1469,"PHY339wrf",2,"4.9000000000000004","0.86","1.2330000000000001","84.4","7.7","32.5","8.3000000000000007","76.7","6.1","49.69","65","5","0.97","12","1.1000000000000001","3.6","1.28","174.7","3","0.95"
"16","1",13,71,"RHQ",25,"Stoneville",1326,"PHY375wrf",1,"4.58","0.86","1.145","84.4","7.9","29.7","7.5","81.5","8.6","50.61","73","9","0.87","17","1.02","5.6","1.19","170.3","3.5","0.93"
"16","2",13,71,"RHQ",25,"Stoneville",1326,"PHY375wrf",2,"4.7699999999999996","0.87","1.1220000000000001","83.3","8.3000000000000007","29.4","7.2","81.099999999999994","9.1","46.58","67","16","0.89","15","1.02","4.9000000000000004","1.2","171","2.9","0.93"
"16","3",13,71,"RHQ",25,"Stoneville",1344,"FM9058f",1,"4.34","0.87","1.2270000000000001","83.7","8.3000000000000007","32.9","6.1","83","8","52.53","69","8","0.92","16","1.08","5","1.28","164.7","3.2","0.94"
"16","4",13,71,"RHQ",25,"Stoneville",1344,"FM9058f",2,"4.26","0.86","1.206","83.8","7.8","32.1","6.8","82.3","7.8","51.61","62","5","0.93","14","1.08","4.3","1.25","165.7","2.9","0.95"
"16","13",13,71,"RHQ",25,"Stoneville",1397,"DP1050b2rf",1,"4.47","0.85","1.23","85.5","6.9","31.5","8.5","81.3","9.1","47.1","40","0","0.97","11","1.0900000000000001","3.5","1.26","175.7","2.7","0.91"
"16","14",13,71,"RHQ",25,"Stoneville",1397,"DP1050b2rf",2,"4.91","0.86","1.181","84.7","7.8","29.3","8.6999999999999993","79.7","9","46.41","74","13","0.95","14","1.0900000000000001","4.3","1.27","172.3","3.6","0.9"
"16","33",13,71,"RHQ",25,"Stoneville",1421,"LA35rs",1,"4.42","0.86","1.276","86.1","5.8","33.1","7.8","78.5","8.8000000000000007","73","53","9","1.04","9","1.17","2.6","1.35","172.3","2.2000000000000002","0.94"
"16","34",13,71,"RHQ",25,"Stoneville",1421,"LA35rs",2,"5","0.87","1.23","86","7","32.799999999999997","7.6","76.599999999999994","8.9","61.11","94","13","0.96","14","1.1100000000000001","4.2","1.31","177.3","2.6","0.95"
"16","15",13,71,"RHQ",25,"Stoneville",1436,"DP1219b2rf",1,"4.41","0.86","1.2070000000000001","84.6","7.4","32.6","7.2","81.8","7.9","51.02","42","2","0.96","13","1.1100000000000001","4","1.29","164.7","2.7","0.95"
"16","16",13,71,"RHQ",25,"Stoneville",1436,"DP1219b2rf",2,"4.3499999999999996","0.86","1.2070000000000001","84.1","7.7","33.4","7.4","82.2","8.5","54.99","45","1","0.94","14","1.0900000000000001","4.3","1.28","161.30000000000001","2.8","0.94"
"16","25",13,71,"RHQ",25,"Stoneville",1441,"FM2484b2f",1,"4.2699999999999996","0.86","1.2350000000000001","85.9","7.2","33.4","6.7","83","7.9","55.44","73","5","0.94","15","1.0900000000000001","4.5","1.29","158.30000000000001","3.2","0.93"
"16","26",13,71,"RHQ",25,"Stoneville",1441,"FM2484b2f",2,"4.25","0.86","1.2589999999999999","85.9","6.4","33","6.7","83","7.5","65.27","61","6","0.97","14","1.1200000000000001","4.0999999999999996","1.31","163","2.5","0.95"
"16","31",13,71,"RHQ",25,"Stoneville",1442,"LA17",1,"4.26","0.86","1.244","86.5","6.5","38","7.5","79.8","8","55.64","95","16","0.97","13","1.1200000000000001","3.9","1.3","165","2.8","0.94"
"16","32",13,71,"RHQ",25,"Stoneville",1442,"LA17",2,"4.2","0.85","1.2509999999999999","85.3","6.7","34.700000000000003","7.8","80.900000000000006","7.8","61.1","47","3","1.02","10","1.1499999999999999","2.9","1.33","162.30000000000001","2.4","0.94"
"16","23",13,71,"RHQ",25,"Stoneville",1451,"FM1944glb2",1,"4.66","0.87","1.23","85.9","7.3","33","6.5","83.8","7.6","56.01","71","7","0.96","15","1.1200000000000001","4.5999999999999996","1.32","169","2.7","0.96"
"16","24",13,71,"RHQ",25,"Stoneville",1451,"FM1944glb2",2,"4.54","0.86","1.2669999999999999","84.5","6.9","31.4","7","83.9","6.9","53","41","3","1","14","1.1599999999999999","4.0999999999999996","1.37","161.30000000000001","3.1","0.93"
"16","5",13,71,"RHQ",25,"Stoneville",1454,"Ark0606-1",1,"4.62","0.86","1.244","84.6","7.8","33.1","7.6","80.8","8.5","52.84","73","10","0.93","16","1.08","5","1.27","171.7","3","0.94"
"16","6",13,71,"RHQ",25,"Stoneville",1454,"Ark0606-1",2,"4.57","0.86","1.252","85.5","6.7","31.5","7.7","81.599999999999994","8.6","57.71","65","10","0.97","13","1.1200000000000001","4","1.31","177","2.5","0.95"
"16","7",13,71,"RHQ",25,"Stoneville",1455,"Ark0614-1",1,"4.8600000000000003","0.86","1.208","85.5","6.6","32.4","8.3000000000000007","80.5","8.4","53.79","94","15","0.95","12","1.08","3.6","1.25","180","2.6","0.95"
"16","8",13,71,"RHQ",25,"Stoneville",1455,"Ark0614-1",2,"4.78","0.86","1.222","86.2","6.4","32.299999999999997","7.8","80.7","8.5","56.91","63","11","1.01","10","1.1399999999999999","2.8","1.31","178","2.4","0.94"
"16","9",13,71,"RHQ",25,"Stoneville",1456,"Ark1517-28",1,"4.8499999999999996","0.87","1.198","86.3","6.9","31.6","7.5","80.599999999999994","9.3000000000000007","60.97","57","7","1","10","1.1100000000000001","2.9","1.27","175.7","2.1","0.96"
"16","10",13,71,"RHQ",25,"Stoneville",1456,"Ark1517-28",2,"4.79","0.87","1.204","85.7","7.4","32.299999999999997","7.5","81.099999999999994","9.1","53.95","55","2","0.97","11","1.1000000000000001","3.2","1.27","172.7","2.5","0.95"
"16","11",13,71,"RHQ",25,"Stoneville",1457,"DP1321b2rf",1,"4.92","0.86","1.165","85.9","6","30.6","9.1","80.900000000000006","8.8000000000000007","51.81","50","5","0.97","9","1.08","2.9","1.23","184.7","1.9","0.95"
"16","12",13,71,"RHQ",25,"Stoneville",1457,"DP1321b2rf",2,"5.01","0.86","1.1910000000000001","85.6","6.3","31.1","8.9","80.599999999999994","8.8000000000000007","57.03","50","3","0.97","10","1.08","3.2","1.23","182.3","2.2999999999999998","0.95"
"16","19",13,71,"RHQ",25,"Stoneville",1458,"PX3122-40wrf",1,"4.38","0.85","1.1910000000000001","84.6","7.4","32","8","79.2","9.1999999999999993","51.9","71","12","0.92","15","1.06","4.9000000000000004","1.23","167.7","3.1","0.93"
"16","20",13,71,"RHQ",25,"Stoneville",1458,"PX3122-40wrf",2,"4.55","0.86","1.2","85.2","7.7","31.5","7.8","79.099999999999994","9","48.41","61","9","0.97","12","1.1100000000000001","3.7","1.28","169","2.8","0.94"
"16","21",13,71,"RHQ",25,"Stoneville",1459,"PX444-13wrf",1,"4.08","0.85","1.288","86.7","5.6","33.9","7.7","82.1","8.5","62.47","92","19","0.99","17","1.1599999999999999","4.8","1.38","165","3.5","0.93"
"16","22",13,71,"RHQ",25,"Stoneville",1459,"PX444-13wrf",2,"3.92","0.84","1.288","86","5.8","32.799999999999997","7.7","81.5","8.4","62.06","79","8","0.98","15","1.1499999999999999","4.5","1.37","149","3.9","0.88"
"16","27",13,71,"RHQ",25,"Stoneville",1460,"FM8270glb2",1,"4.28","0.86","1.226","86.3","6.9","33.299999999999997","6.8","81","7.8","56.78","63","10","0.96","13","1.1100000000000001","4.2","1.29","161","2.9","0.95"
"16","28",13,71,"RHQ",25,"Stoneville",1460,"FM8270glb2",2,"4.3600000000000003","0.86","1.2210000000000001","86.1","6.3","32.6","6.8","80.8","7.6","61.95","55","11","0.98","12","1.1100000000000001","3.5","1.28","162.69999999999999","2.5","0.95"
"16","29",13,71,"RHQ",25,"Stoneville",1461,"ST6448glb2",1,"4.7300000000000004","0.87","1.2330000000000001","84.5","7.6","32.6","6.6","80.599999999999994","8.5","52.86","47","15","1.01","12","1.1499999999999999","3.5","1.34","177","2.2000000000000002","0.95"
"16","30",13,71,"RHQ",25,"Stoneville",1461,"ST6448glb2",2,"4.53","0.86","1.2110000000000001","84.6","7.8","30.6","6.8","81.3","8.3000000000000007","65.290000000000006","45","5","1","13","1.1399999999999999","3.6","1.33","174.7","2.6","0.95"
"16","35",13,71,"RHQ",25,"Stoneville",1462,"MD10-6",1,"4.51","0.86","1.1839999999999999","84.6","6.6","33.5","7.8","81.099999999999994","8.1999999999999993","62.51","57","11","0.96","10","1.08","3","1.24","162","2.7","0.91"
"16","36",13,71,"RHQ",25,"Stoneville",1462,"MD10-6",2,"4.33","0.85","1.2010000000000001","84.6","6.1","33.700000000000003","8.1999999999999993","81.3","8.4","54.94","44","7","0.97","9","1.08","2.7","1.24","159.30000000000001","2.5","0.93"
"16","37",13,71,"RHQ",25,"Stoneville",1463,"DC F6 Bulk pop",1,"4.84","0.87","1.171","83.4","8.1999999999999993","32.5","7.5","78","8.6","61.55","42","5","0.99","11","1.1200000000000001","3.2","1.29","180","2","0.97"
"16","38",13,71,"RHQ",25,"Stoneville",1463,"DC F6 Bulk pop",2,"4.88","0.87","1.1759999999999999","84.5","7.5","33","7.8","79.599999999999994","9","53.89","36","5","0.96","10","1.08","3.1","1.24","174.7","2.4","0.94"
"16","39",13,71,"RHQ",25,"Stoneville",1464,"NGX3306b2rf",1,"4.8","0.86","1.214","85.6","7.2","35","8.1","79.8","8.6999999999999993","55.82","49","5","0.97","13","1.1100000000000001","4.0999999999999996","1.3","166.7","2.8","0.93"
"16","40",13,71,"RHQ",25,"Stoneville",1464,"NGX3306b2rf",2,"4.6500000000000004","0.86","1.238","86.7","6.7","34.200000000000003","7.7","81.2","9.1","53.66","71","5","0.98","12","1.1200000000000001","3.5","1.29","169","2.7","0.93"
"16","17",13,71,"RHQ",25,"Stoneville",1469,"PHY339wrf",1,"4.51","0.85","1.1779999999999999","84.9","7.5","30.6","8.3000000000000007","82.8","8","57.31","55","9","0.98","10","1.1000000000000001","3.1","1.26","165.7","2.6","0.93"
"16","18",13,71,"RHQ",25,"Stoneville",1469,"PHY339wrf",2,"4.55","0.86","1.208","84.3","7.1","30.9","8.1999999999999993","82.7","8.1","49.59","63","10","0.97","11","1.1000000000000001","3.5","1.28","165","2.9","0.93"
"21","21",13,71,"RHQ",75,"Portageville",1326,"PHY375wrf",1,"4.0199999999999996","0.85","1.155","83","9.1999999999999993","30.4","7.3","77.8","8.1999999999999993","52.24","141","18","0.86","20","1.03","6.6","1.22","169.7","3.6","0.93"
"21","22",13,71,"RHQ",75,"Portageville",1326,"PHY375wrf",2,"4.2300000000000004","0.85","1.1779999999999999","83.9","8.1999999999999993","31","7.1","76.8","8.4","46.69","147","22","0.93","14","1.07","4.4000000000000004","1.25","177","2.6","0.96"
"21","23",13,71,"RHQ",75,"Portageville",1344,"FM9058f",1,"4.08","0.86","1.194","82.1","9.6","30.9","6","75.5","7.6","51.88","198","23","0.88","20","1.05","6.6","1.27","158.69999999999999","4.3","0.94"
"21","24",13,71,"RHQ",75,"Portageville",1344,"FM9058f",2,"4.05","0.85","1.1990000000000001","83","8.9","31","6.6","74.900000000000006","8.3000000000000007","51.05","191","13","0.89","20","1.08","6.4","1.29","163.30000000000001","4.3","0.93"
"21","33",13,71,"RHQ",75,"Portageville",1397,"DP1050b2rf",1,"4.2699999999999996","0.85","1.1619999999999999","84.1","8.4","31.1","7.9","77.400000000000006","8.4","38.32","231","19","0.86","19","1.02","6.5","1.2","171.7","4.5","0.91"
"21","34",13,71,"RHQ",75,"Portageville",1397,"DP1050b2rf",2,"4.47","0.86","1.212","81.8","9.1","33.1","7.3","75.599999999999994","8.8000000000000007","42.79","189","11","0.88","19","1.05","6.2","1.25","181.3","3.8","0.94"
"21","53",13,71,"RHQ",75,"Portageville",1421,"LA35rs",1,"4.12","0.85","1.2450000000000001","84.8","7.7","34.700000000000003","7.5","74.3","8.6","57.06","146","27","0.99","13","1.1399999999999999","3.7","1.33","163","3.2","0.91"
"21","54",13,71,"RHQ",75,"Portageville",1421,"LA35rs",2,"4.12","0.86","1.1779999999999999","84.1","8.4","31.9","6.6","76","8.1999999999999993","51.05","157","13","0.92","16","1.08","5","1.27","161.30000000000001","4.0999999999999996","0.89"
"21","35",13,71,"RHQ",75,"Portageville",1436,"DP1219b2rf",1,"3.99","0.85","1.179","82.4","9","32.799999999999997","7.4","77.099999999999994","8","48.5","223","23","0.87","21","1.06","7","1.26","163","4.2","0.93"
"21","36",13,71,"RHQ",75,"Portageville",1436,"DP1219b2rf",2,"4.01","0.85","1.1830000000000001","82.3","10","33.799999999999997","6.8","77.8","8","49.68","201","20","0.87","21","1.06","6.9","1.27","169.3","3.7","0.95"
"21","45",13,71,"RHQ",75,"Portageville",1441,"FM2484b2f",1,"4.2300000000000004","0.86","1.224","83.3","8.4","33.299999999999997","6","77.099999999999994","8.3000000000000007","51.35","151","23","0.94","16","1.1100000000000001","4.8","1.3","160.30000000000001","4.0999999999999996","0.91"
"21","46",13,71,"RHQ",75,"Portageville",1441,"FM2484b2f",2,"4.1500000000000004","0.86","1.21","83.5","8.1","33.6","6.2","77.3","7.8","48.25","180","19","0.9","19","1.08","6.1","1.28","155.30000000000001","4.7","0.9"
"21","51",13,71,"RHQ",75,"Portageville",1442,"LA17",1,"3.93","0.85","1.2230000000000001","84.6","7.4","34","7","76.2","8.1999999999999993","48.95","196","27","0.95","14","1.1100000000000001","4.4000000000000004","1.3","153","4","0.9"
"21","52",13,71,"RHQ",75,"Portageville",1442,"LA17",2,"3.72","0.84","1.2170000000000001","83.2","7.8","35.700000000000003","7.3","75.5","7.7","54.21","231","27","0.93","17","1.0900000000000001","5.2","1.28","147","4.5","0.88"
"21","43",13,71,"RHQ",75,"Portageville",1451,"FM1944glb2",1,"4.2300000000000004","0.86","1.2090000000000001","83.1","9","33.299999999999997","6.4","77.8","7.5","48.24","144","22","0.93","19","1.1100000000000001","5.9","1.32","163","4.4000000000000004","0.91"
"21","44",13,71,"RHQ",75,"Portageville",1451,"FM1944glb2",2,"4.3899999999999997","0.87","1.21","82.9","8.8000000000000007","31.8","5.9","77.3","7.1","46.88","135","17","0.91","19","1.0900000000000001","5.9","1.3","163.30000000000001","4","0.93"
"21","25",13,71,"RHQ",75,"Portageville",1454,"Ark0606-1",1,"3.95","0.85","1.204","83","9.6999999999999993","33.1","7.5","76.599999999999994","7.8","52.45","176","11","0.9","20","1.07","6.2","1.28","165.3","3.9","0.93"
