loc,yr,var,sample,breeder,regcode,reg,loccode,vcode,rep,mean_mic,mean_rd,mean_str,mean_uhm,mean_ui
"Pecos, TX(irri)",84,NA,NA,NA,52,WES,9,639,1,4.25,72.5,31,1.15,64.5
"Pecos, TX(irri)",84,NA,NA,NA,52,WES,9,639,2,4.1,72.5,32,1.17,65
"Pecos, TX(irri)",84,NA,NA,NA,52,WES,9,649,1,4.65,74,31,1.11,62.5
"Pecos, TX(irri)",84,NA,NA,NA,52,WES,9,649,2,4.8,75.5,33,1.11,62.5
"Pecos, TX(irri)",84,NA,NA,NA,52,WES,9,679,1,4.199999999999999,72.5,33,1.14,65
"Pecos, TX(irri)",84,NA,NA,NA,52,WES,9,679,2,4.3,74.5,32,1.12,65.5
"Pecos, TX(irri)",84,NA,NA,NA,52,WES,9,701,1,4.35,71,31,1.18,64
"Pecos, TX(irri)",84,NA,NA,NA,52,WES,9,701,2,4.1,70.5,32,1.17,65
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,80,1,4.3,78.5,26,1.2,65.5
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,80,2,4.2,76,26,1.15,66
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,450,1,3.95,79.5,29,1.22,67
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,450,2,4.45,77,28,1.23,66
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,477,1,3.75,77.5,29,1.21,66
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,477,2,3.8,74.5,35,1.31,67.5
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,574,1,4.05,79.5,24,1.18,67
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,574,2,4,78.5,26,1.2,66.5
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,580,1,4.15,76.5,29,1.23,68
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,580,2,4.15,77.5,31,1.28,67.5
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,635,1,4.45,77.5,25,1.07,66
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,635,2,4.2,75,27,1.14,66.5
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,639,1,4.05,76.5,29,1.19,67
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,639,2,3.9,77,26,1.24,65.5
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,649,1,4.35,76,31,1.18,65.5
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,649,2,4.4,76.5,29,1.22,66
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,679,1,3.9,78.5,28,1.24,67.5
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,679,2,4.1,75.5,29,1.2,69.5
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,701,1,4.199999999999999,77,29,1.22,65
"Artesia, NM(irri)",84,NA,NA,NA,52,WES,40,701,2,3.8499999999999996,76,27,1.25,68
"Marana, AZ",84,NA,NA,NA,61,PIM,172,471,1,4.7,65,31,1.45,70.5
"Marana, AZ",84,NA,NA,NA,61,PIM,172,471,2,4.6,65,33,1.35,68
"Marana, AZ",84,NA,NA,NA,61,PIM,172,640,1,4.199999999999999,67.5,37,1.41,68
"Marana, AZ",84,NA,NA,NA,61,PIM,172,640,2,4.550000000000001,67,34,1.46,69
"Marana, AZ",84,NA,NA,NA,61,PIM,172,642,1,3.75,65.5,34,1.44,68.5
"Marana, AZ",84,NA,NA,NA,61,PIM,172,642,2,4.1,67.5,36,1.45,70
"Marana, AZ",84,NA,NA,NA,61,PIM,172,660,1,3.9,68,35,1.46,70.5
"Marana, AZ",84,NA,NA,NA,61,PIM,172,660,2,4.15,67.5,35,1.45,68
"Marana, AZ",84,NA,NA,NA,61,PIM,172,691,1,4.05,68.5,36,1.37,67
"Marana, AZ",84,NA,NA,NA,61,PIM,172,691,2,3.95,68,34,1.38,66
"Marana, AZ",84,NA,NA,NA,61,PIM,172,704,1,4.15,71,32,1.42,68.5
"Marana, AZ",84,NA,NA,NA,61,PIM,172,704,2,4,67.5,33,1.4,67
"Salome, AZ",84,NA,NA,NA,61,PIM,173,471,1,4.8,66,32,1.45,70
"Salome, AZ",84,NA,NA,NA,61,PIM,173,471,2,4.85,67,34,1.45,70
"Salome, AZ",84,NA,NA,NA,61,PIM,173,640,1,4.85,68.5,38,1.47,70.5
"Salome, AZ",84,NA,NA,NA,61,PIM,173,640,2,4.6,66,38,1.46,70.5
"Salome, AZ",84,NA,NA,NA,61,PIM,173,642,1,4.25,68.5,38,1.45,69
"Salome, AZ",84,NA,NA,NA,61,PIM,173,642,2,4.15,68.5,37,1.45,69
"Salome, AZ",84,NA,NA,NA,61,PIM,173,660,1,4.300000000000001,69.5,40,1.49,68.5
"Salome, AZ",84,NA,NA,NA,61,PIM,173,660,2,4.199999999999999,69,35,1.5,71
"Salome, AZ",84,NA,NA,NA,61,PIM,173,691,1,4.300000000000001,69.5,36,1.51,72
"Salome, AZ",84,NA,NA,NA,61,PIM,173,691,2,4.199999999999999,69,36,1.47,70.5
"Salome, AZ",84,NA,NA,NA,61,PIM,173,704,1,4.4,75,37,1.42,70.5
"Salome, AZ",84,NA,NA,NA,61,PIM,173,704,2,4.35,75,32,1.45,69.5
"Maricopa, AZ",84,NA,NA,NA,61,PIM,182,471,1,4.800000000000001,62.5,38,1.43,66.5
"Maricopa, AZ",84,NA,NA,NA,61,PIM,182,471,2,4.75,64,34,1.44,70
"Maricopa, AZ",84,NA,NA,NA,61,PIM,182,640,1,4.55,62.5,35,1.5,73
"Maricopa, AZ",84,NA,NA,NA,61,PIM,182,640,2,5.15,67,38,1.52,72.5
"Maricopa, AZ",84,NA,NA,NA,61,PIM,182,642,1,4.6,61,32,1.54,72.5
"Maricopa, AZ",84,NA,NA,NA,61,PIM,182,642,2,4.2,66,35,1.46,71
"Maricopa, AZ",84,NA,NA,NA,61,PIM,182,660,1,4.4,65,35,1.49,70
"Maricopa, AZ",84,NA,NA,NA,61,PIM,182,660,2,4.4,65.5,38,1.47,68
"Maricopa, AZ",84,NA,NA,NA,61,PIM,182,691,1,4.4,67,33,1.46,70.5
"Maricopa, AZ",84,NA,NA,NA,61,PIM,182,691,2,4.4,67,37,1.49,70.5
"Maricopa, AZ",84,NA,NA,NA,61,PIM,182,704,1,4.6,69,33,1.52,72.5
"Maricopa, AZ",84,NA,NA,NA,61,PIM,182,704,2,4.6,70,33,1.5,72
"Safford, AZ",84,NA,NA,NA,62,PIM,46,471,1,4.45,65.5,34,1.36,70
"Safford, AZ",84,NA,NA,NA,62,PIM,46,471,2,4.75,64.5,34,1.41,69.5
"Safford, AZ",84,NA,NA,NA,62,PIM,46,640,1,3.95,67,35,1.37,69
"Safford, AZ",84,NA,NA,NA,62,PIM,46,640,2,4.05,69,37,1.4,69.5
"Safford, AZ",84,NA,NA,NA,62,PIM,46,642,1,3.8,69.5,36,1.41,69
"Safford, AZ",84,NA,NA,NA,62,PIM,46,642,2,3.9499999999999997,70,36,1.37,69
"Safford, AZ",84,NA,NA,NA,62,PIM,46,660,1,4,68.5,35,1.43,67
"Safford, AZ",84,NA,NA,NA,62,PIM,46,660,2,3.75,71.5,34,1.44,69.5
"Safford, AZ",84,NA,NA,NA,62,PIM,46,691,1,4.05,70.5,36,1.43,71
"Safford, AZ",84,NA,NA,NA,62,PIM,46,691,2,3.9,67,34,1.41,68.5
"Safford, AZ",84,NA,NA,NA,62,PIM,46,704,1,3.95,71,36,1.39,69
"Safford, AZ",84,NA,NA,NA,62,PIM,46,704,2,4.2,73,34,1.39,68.5
"El Paso, TX",84,NA,NA,NA,62,PIM,50,471,1,4.35,66.5,30,1.33,69
"El Paso, TX",84,NA,NA,NA,62,PIM,50,471,2,4.550000000000001,67,31,1.32,69.5
"El Paso, TX",84,NA,NA,NA,62,PIM,50,640,1,4.35,66.5,34,1.41,69
"El Paso, TX",84,NA,NA,NA,62,PIM,50,640,2,4.25,65.5,34,1.37,70
"El Paso, TX",84,NA,NA,NA,62,PIM,50,642,1,4.05,67.5,35,1.39,68.5
"El Paso, TX",84,NA,NA,NA,62,PIM,50,642,2,3.9,69,31,1.32,67.5
"El Paso, TX",84,NA,NA,NA,62,PIM,50,660,1,3.8499999999999996,69.5,34,1.38,65.5
"El Paso, TX",84,NA,NA,NA,62,PIM,50,660,2,3.8499999999999996,68,33,1.32,67
"El Paso, TX",84,NA,NA,NA,62,PIM,50,691,1,3.9,69,33,1.3,66
"El Paso, TX",84,NA,NA,NA,62,PIM,50,691,2,3.9499999999999997,68,32,1.36,67.5
"El Paso, TX",84,NA,NA,NA,62,PIM,50,704,1,3.95,70,34,1.37,68
"El Paso, TX",84,NA,NA,NA,62,PIM,50,704,2,4.15,71,33,1.38,70
"Safford, AZ",84,NA,NA,NA,62,PIM,160,471,1,4.5,66.5,32,1.36,71
"Safford, AZ",84,NA,NA,NA,62,PIM,160,471,2,4.55,67.5,33,1.36,70
"Safford, AZ",84,NA,NA,NA,62,PIM,160,640,1,4.15,66,35,1.4,67.5
"Safford, AZ",84,NA,NA,NA,62,PIM,160,640,2,4.15,66.5,34,1.49,71.5
"Safford, AZ",84,NA,NA,NA,62,PIM,160,642,1,4,68.5,35,1.46,70.5
"Safford, AZ",84,NA,NA,NA,62,PIM,160,642,2,3.95,70,36,1.41,69
"Safford, AZ",84,NA,NA,NA,62,PIM,160,660,1,4,71,36,1.44,67.5
"Safford, AZ",84,NA,NA,NA,62,PIM,160,660,2,4.1,68,35,1.39,66
"Safford, AZ",84,NA,NA,NA,62,PIM,160,691,1,4.05,68,34,1.45,70
"Safford, AZ",84,NA,NA,NA,62,PIM,160,691,2,3.95,69,34,1.41,68.5
"Safford, AZ",84,NA,NA,NA,62,PIM,160,704,1,4.25,73.5,32,1.42,70
"Safford, AZ",84,NA,NA,NA,62,PIM,160,704,2,4.25,72.5,32,1.41,71
"Anthony, NM",84,NA,NA,NA,62,PIM,183,471,1,4.5,66.5,31,1.34,69.5
"Anthony, NM",84,NA,NA,NA,62,PIM,183,471,2,4.5,67,32,1.35,68.5
"Anthony, NM",84,NA,NA,NA,62,PIM,183,640,1,4.2,68,36,1.37,67
"Anthony, NM",84,NA,NA,NA,62,PIM,183,640,2,4.15,66.5,37,1.36,65.5
"Anthony, NM",84,NA,NA,NA,62,PIM,183,642,1,3.8499999999999996,69,34,1.33,68.5
"Anthony, NM",84,NA,NA,NA,62,PIM,183,642,2,3.85,65.5,35,1.35,69
"Anthony, NM",84,NA,NA,NA,62,PIM,183,660,1,3.9,69.5,32,1.38,68
"Anthony, NM",84,NA,NA,NA,62,PIM,183,660,2,3.8499999999999996,69.5,31,1.38,68
"Anthony, NM",84,NA,NA,NA,62,PIM,183,691,1,3.9,69,31,1.36,65.5
"Anthony, NM",84,NA,NA,NA,62,PIM,183,691,2,3.9,70,34,1.38,67.5
"Anthony, NM",84,NA,NA,NA,62,PIM,183,704,1,4.25,72,31,1.36,69.5
"Anthony, NM",84,NA,NA,NA,62,PIM,183,704,2,4.25,73,32,1.41,70
"College Station, TX",84,NA,NA,NA,71,RHQ,19,80,1,4.75,71,24,1.16,65.5
"College Station, TX",84,NA,NA,NA,71,RHQ,19,80,2,4.65,66,25,1.22,67
"College Station, TX",84,NA,NA,NA,71,RHQ,19,574,1,4.45,66.5,25,1.18,66
"College Station, TX",84,NA,NA,NA,71,RHQ,19,574,2,4.05,65,27,1.15,65
"College Station, TX",84,NA,NA,NA,71,RHQ,19,670,1,4.6,70.5,26,1.18,65
"College Station, TX",84,NA,NA,NA,71,RHQ,19,670,2,4.75,68.5,26,1.23,64
"College Station, TX",84,NA,NA,NA,71,RHQ,19,672,1,4.4,66.5,30,1.17,66
"College Station, TX",84,NA,NA,NA,71,RHQ,19,672,2,3.9,66,30,1.16,65.5
"College Station, TX",84,NA,NA,NA,71,RHQ,19,679,1,4.199999999999999,67.5,30,1.18,67.5
"College Station, TX",84,NA,NA,NA,71,RHQ,19,679,2,4.3,67,28,1.14,67
"College Station, TX",84,NA,NA,NA,71,RHQ,19,685,1,4.55,67,28,1.21,66
"College Station, TX",84,NA,NA,NA,71,RHQ,19,685,2,4.4,67.5,29,1.24,65.5
"College Station, TX",84,NA,NA,NA,71,RHQ,19,705,1,4.449999999999999,65.5,26,1.22,65.5
"College Station, TX",84,NA,NA,NA,71,RHQ,19,705,2,4.65,66,27,1.18,64.5
"College Station, TX",84,NA,NA,NA,71,RHQ,19,706,1,4.25,68.5,27,1.23,67
"College Station, TX",84,NA,NA,NA,71,RHQ,19,706,2,4.5,67,26,1.16,66.5
"College Station, TX",84,NA,NA,NA,71,RHQ,19,707,1,4.95,71,28,1.12,65.5
"College Station, TX",84,NA,NA,NA,71,RHQ,19,707,2,4.6,69.5,29,1.14,65
"College Station, TX",84,NA,NA,NA,71,RHQ,19,708,1,3.95,65.5,28,1.18,65.5
"College Station, TX",84,NA,NA,NA,71,RHQ,19,708,2,3.8499999999999996,68,28,1.26,64.5
"College Station, TX",84,NA,NA,NA,71,RHQ,19,709,1,3.8499999999999996,68,27,1.22,65.5
"College Station, TX",84,NA,NA,NA,71,RHQ,19,709,2,4.15,68,27,1.17,65
"College Station, TX",84,NA,NA,NA,71,RHQ,19,710,1,3.95,69,26,1.13,65.5
"College Station, TX",84,NA,NA,NA,71,RHQ,19,710,2,4,67.5,25,1.12,65.5
"College Station, TX",84,NA,NA,NA,71,RHQ,19,711,1,4.4,65.5,29,1.12,64.5
"College Station, TX",84,NA,NA,NA,71,RHQ,19,711,2,4.05,70.5,28,1.19,67.5
"College Station, TX",84,NA,NA,NA,71,RHQ,19,712,1,3.95,69.5,26,1.22,68.5
"College Station, TX",84,NA,NA,NA,71,RHQ,19,712,2,4.1,70.5,27,1.19,66.5
"College Station, TX",84,NA,NA,NA,71,RHQ,19,713,1,4.65,67.5,30,1.22,66
"College Station, TX",84,NA,NA,NA,71,RHQ,19,713,2,4.550000000000001,65,29,1.15,63.5
"College Station, TX",84,NA,NA,NA,71,RHQ,19,714,1,4.550000000000001,67.5,28,1.22,66
"College Station, TX",84,NA,NA,NA,71,RHQ,19,714,2,4.15,65.5,28,1.18,66
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,80,1,4.55,75.5,23,1.11,64
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,80,2,4.65,76,22,1.12,65
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,574,1,4.4,73,21,1.15,66.5
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,574,2,4.300000000000001,75.5,24,1.17,65.5
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,670,1,4.699999999999999,76,25,1.2,64.5
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,670,2,4.6,78,21,1.2,67
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,672,1,4.1,70.5,24,1.18,66
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,672,2,4.4,75,26,1.19,66.5
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,679,1,4,75.5,27,1.14,67
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,679,2,4.25,76,28,1.14,67
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,685,1,4.3,69,26,1.21,66
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,685,2,4.25,73.5,26,1.21,66
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,705,1,4.5,73,22,1.22,66.5
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,705,2,4.35,75,25,1.19,67
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,706,1,4.35,71.5,26,1.21,66
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,706,2,4.65,73.5,25,1.18,66.5
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,707,1,4.35,74.5,25,1.15,66
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,707,2,4.35,77,25,1.15,66.5
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,708,1,3.95,74,25,1.22,65
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,708,2,4.1,77,25,1.18,65.5
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,709,1,4.4,74,25,1.21,66
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,709,2,4.300000000000001,76,26,1.2,64
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,710,1,4.300000000000001,74,24,1.18,65.5
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,710,2,4.25,75,25,1.11,65
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,711,1,4.4,74.5,26,1.15,66
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,711,2,4.25,74.5,23,1.18,65.5
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,712,1,3.5,73.5,22,1.19,66.5
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,712,2,3.6,74.5,25,1.14,64.5
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,713,1,4.15,70,25,1.07,64
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,713,2,4.5,72.5,24,1.15,66
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,714,1,4.05,70,24,1.15,65.5
"Saint, Joseph, LA",84,NA,NA,NA,71,RHQ,24,714,2,4.199999999999999,68.5,25,1.21,67
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,80,1,4.5,79,24,1.14,65.5
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,80,2,4.05,79.5,23,1.24,65
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,574,1,4,77.5,27,1.23,63.5
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,574,2,3.95,78,27,1.22,65
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,670,1,4.300000000000001,74,28,1.25,65
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,670,2,4.25,77,29,1.34,64
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,672,1,3.95,76.5,33,1.25,65.5
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,672,2,3.7,77.5,33,1.32,66.5
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,679,1,3.65,76.5,30,1.19,67.5
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,679,2,3.65,78,29,1.2,68.5
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,685,1,3.6500000000000004,76,27,1.28,66.5
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,685,2,3.85,74.5,29,1.37,66
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,705,1,3.7,78.5,26,1.28,66
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,705,2,3.95,76,27,1.32,66
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,706,1,3.95,76.5,27,1.24,66.5
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,706,2,4.2,77,28,1.25,65.5
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,707,1,3.85,80,30,1.17,66
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,707,2,4.2,79.5,28,1.25,66
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,708,1,3.9,78,26,1.27,63.5
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,708,2,3.7,78,26,1.32,64
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,709,1,3.6500000000000004,78.5,26,1.28,66
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,709,2,3.7,77.5,25,1.32,65.5
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,710,1,3.75,77.5,27,1.16,65
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,710,2,3.6,75.5,25,1.2,65.5
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,711,1,3.75,76.5,28,1.16,65.5
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,711,2,3.8,76.5,28,1.19,67
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,712,1,3.15,78.5,28,1.2,64
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,712,2,3.4,77.5,31,1.23,65
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,713,1,4.25,76,29,1.26,67.5
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,713,2,4.05,73.5,29,1.19,65.5
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,714,1,4.2,74,28,1.21,65.5
"Stoneville, MS",84,NA,NA,NA,71,RHQ,25,714,2,3.9499999999999997,76.5,30,1.2,65.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,80,1,4.45,77.5,26,1.14,66
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,80,2,5.050000000000001,76.5,26,1.16,63.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,574,1,4.35,75,28,1.19,65.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,574,2,4.1,76,27,1.2,66
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,670,1,4.95,78,25,1.2,65.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,670,2,4.8,76.5,27,1.25,66.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,672,1,4.35,75.5,29,1.24,67.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,672,2,4.25,75.5,30,1.19,67
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,679,1,4.35,75.5,29,1.09,66.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,679,2,4.1,78,30,1.13,67.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,685,1,4.45,76.5,28,1.18,66
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,685,2,4.65,72,27,1.19,63.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,705,1,4.75,75,28,1.21,65.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,705,2,4.449999999999999,75.5,31,1.29,67
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,706,1,4.55,76.5,29,1.21,67.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,706,2,4.2,75.5,28,1.25,68
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,707,1,4.5,78.5,30,1.24,66
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,707,2,4.35,77,32,1.22,67.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,708,1,4.4,78.5,26,1.25,65.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,708,2,4,76,29,1.25,66.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,709,1,4.4,76,27,1.26,65.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,709,2,3.95,76,28,1.26,66
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,710,1,4.15,78,28,1.17,67
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,710,2,4.15,75,28,1.21,66.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,711,1,4.65,76.5,28,1.19,66.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,711,2,4.6,72,28,1.18,66.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,712,1,3.6500000000000004,78.5,27,1.22,67
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,712,2,3.8,76,28,1.15,66.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,713,1,4.3,72,26,1.19,66
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,713,2,4.6,72,29,1.21,66
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,714,1,4.4,76,28,1.19,65.5
"Jackson, TN",84,NA,NA,NA,71,RHQ,30,714,2,4.15,73.5,29,1.08,65.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,80,1,4.65,65,23,1.09,62
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,80,2,4.85,66,25,1.19,65
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,574,1,4.5,65,28,1.2,63.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,574,2,4.4,69.5,28,1.18,65
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,670,1,4.65,67.5,26,1.24,64.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,670,2,5.05,68.5,28,1.23,63.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,672,1,4.65,66,32,1.22,64.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,672,2,4.55,67.5,31,1.26,66.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,679,1,4.45,65.5,30,1.2,67.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,679,2,4.25,65,29,1.18,65.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,685,1,4.45,69.5,28,1.29,67
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,685,2,4.6,69,27,1.23,65.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,705,1,4.25,64,27,1.31,62.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,705,2,4.9,65.5,28,1.26,65.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,706,1,4.55,64.5,27,1.22,65.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,706,2,4.8,67.5,27,1.18,65
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,707,1,4.35,62,27,1.15,62.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,707,2,4.4,68.5,32,1.18,64
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,708,1,4.2,66.5,28,1.25,64.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,708,2,4.45,68,30,1.27,64
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,709,1,3.95,64.5,27,1.25,62.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,709,2,4.45,65,28,1.31,63.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,710,1,4.55,69.5,27,1.22,66.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,710,2,4.65,69,26,1.16,66
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,711,1,4.3,69,29,1.16,65
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,711,2,4.75,63.5,29,1.17,66.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,712,1,3.75,68.5,27,1.21,65
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,712,2,3.8499999999999996,66.5,27,1.19,64.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,713,1,4.8,64.5,30,1.16,62
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,713,2,4.6,64.5,27,1.25,66.5
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,714,1,4.65,64,29,1.21,66
"Portageville, MO",84,NA,NA,NA,71,RHQ,75,714,2,4.699999999999999,66,29,1.21,66.5
"Florence, SC",84,NA,NA,NA,72,RHQ,36,80,1,4.1,82.5,24,1.06,66
"Florence, SC",84,NA,NA,NA,72,RHQ,36,80,2,4.4,83,25,1.06,65
"Florence, SC",84,NA,NA,NA,72,RHQ,36,574,1,3.7,82.5,28,1.1,64.5
"Florence, SC",84,NA,NA,NA,72,RHQ,36,574,2,4.1,83,26,1.12,65
"Florence, SC",84,NA,NA,NA,72,RHQ,36,670,1,4.4,84,28,1.16,65.5
"Florence, SC",84,NA,NA,NA,72,RHQ,36,670,2,4.55,82,27,1.14,65.5
